Incident Type,Creation Date,Response Time,Year,Week,Day
Structural-Sidewalk Shed,2019-10-17 00:00:00,610.0,2019,2019-41,290
Structural-Sidewalk Shed,2019-10-17 00:20:18,189.0,2019,2019-41,290
Structural-Crane,2019-10-17 13:12:06,754.5,2019,2019-41,290
Structural-Construction Accident,2019-10-24 00:00:00,219.0,2019,2019-42,297
Structural-Collapse,2019-10-28 00:00:00,194.0,2019,2019-43,301
Structural-Scaffold,2019-10-30 00:00:00,632.0,2019,2019-43,303
Structural-Scaffold,2019-10-30 01:32:00,176.0,2019,2019-43,303
Structural-Street Collapse,2019-10-31 00:00:00,859.0,2019,2019-43,304
Structural-Collapse,2019-10-31 00:00:00,119.0,2019,2019-43,304
Structural-Street Collapse,2019-10-31 05:59:11,634.0,2019,2019-43,304
Structural-Partial Collapse,2019-11-06 00:00:00,691.0,2019,2019-44,310
Structural-Scaffold,2019-11-11 00:00:00,220.0,2019,2019-45,315
Structural-Stability Problem,2019-11-15 00:00:00,221.0,2019,2019-45,319
Structural-Other,2019-11-17 00:00:00,320.0,2019,2019-46,321
Structural-Scaffold,2019-11-19 00:00:00,288.0,2019,2019-46,323
Structural-Other,2019-11-20 00:00:00,269.0,2019,2019-46,324
Structural-Other,2019-11-20 00:00:00,174.0,2019,2019-46,324
Structural-Other,2019-11-21 00:00:00,233.0,2019,2019-46,325
Structural-Scaffold,2019-12-13 00:00:00,112.0,2019,2019-49,347
Structural-Other,2019-12-16 00:00:00,177.0,2019,2019-50,350
Structural-Scaffold,2019-12-16 00:00:00,69.0,2019,2019-50,350
Structural-Parapet,2019-12-17 11:38:47,885.0,2019,2019-50,351
